scenario,region,crop,Year,gcam,fao,error,pct_error
GCAM_History,Latin America,Root_Tuber,2009,32.82830615,42.2850738,-9.456767648,-22.36431629
GCAM_History_Bio,Latin America,Root_Tuber,2009,32.8333848,42.2850738,-9.451689004,-22.3523058
GCAM_Hist_Forecast,Middle East,Root_Tuber,2009,2.534299943,2.9664,-0.432100057,-14.56647981
GCAM_Hist_Forecast_Bio,Middle East,Root_Tuber,2009,2.54874758,2.9664,-0.41765242,-14.07943704
GCAM_History,Middle East,Root_Tuber,2009,2.423139653,2.9664,-0.543260347,-18.3137927
GCAM_History_Bio,Middle East,Root_Tuber,2009,2.434719406,2.9664,-0.531680594,-17.92342887
GCAM_Hist_Forecast,Southeast Asia,Root_Tuber,2009,49.90768846,45.70993,4.19775846,9.183471643
GCAM_Hist_Forecast_Bio,Southeast Asia,Root_Tuber,2009,50.10388578,45.70993,4.393955777,9.612694172
GCAM_History,Southeast Asia,Root_Tuber,2009,52.07494318,45.70993,6.365013179,13.9247931
GCAM_History_Bio,Southeast Asia,Root_Tuber,2009,51.99454138,45.70993,6.284611376,13.7488974
GCAM_Hist_Forecast,USA,Root_Tuber,2009,6.598152958,4.63471,1.963442958,42.36387946
GCAM_Hist_Forecast_Bio,USA,Root_Tuber,2009,6.582764509,4.63471,1.948054509,42.03185333
GCAM_History,USA,Root_Tuber,2009,7.059393,4.63471,2.424683,52.3157436
GCAM_History_Bio,USA,Root_Tuber,2009,7.041877505,4.63471,2.407167505,51.93782361
GCAM_Hist_Forecast,Western Europe,Root_Tuber,2009,23.53271834,13.33607,10.19664834,76.45916932
GCAM_Hist_Forecast_Bio,Western Europe,Root_Tuber,2009,23.55633855,13.33607,10.22026855,76.6362845
GCAM_History,Western Europe,Root_Tuber,2009,27.41806813,13.33607,14.08199813,105.5933129
GCAM_History_Bio,Western Europe,Root_Tuber,2009,27.4581782,13.33607,14.1221082,105.8940767
GCAM_Hist_Forecast,Africa,SugarCrop,2009,10.38933247,17.29056,-6.901227527,-39.91326786
GCAM_Hist_Forecast_Bio,Africa,SugarCrop,2009,10.3973465,17.29056,-6.893213502,-39.86691873
GCAM_History,Africa,SugarCrop,2009,9.38175991,17.29056,-7.90880009,-45.74056647
GCAM_History_Bio,Africa,SugarCrop,2009,9.405300681,17.29056,-7.885259319,-45.60441836
GCAM_Hist_Forecast,Australia_NZ,SugarCrop,2009,3.270598319,3.91292,-0.642321681,-16.4154054
GCAM_Hist_Forecast_Bio,Australia_NZ,SugarCrop,2009,3.300053554,3.91292,-0.612866446,-15.66263676
GCAM_History,Australia_NZ,SugarCrop,2009,2.715909416,3.91292,-1.197010584,-30.59123581
GCAM_History_Bio,Australia_NZ,SugarCrop,2009,2.743741611,3.91292,-1.169178389,-29.87994616
GCAM_Hist_Forecast,Canada,SugarCrop,2009,0.2723269,0.109,0.1633269,149.8411927
GCAM_Hist_Forecast_Bio,Canada,SugarCrop,2009,0.2743373,0.109,0.1653373,151.6855963
GCAM_History,Canada,SugarCrop,2009,0.3540031,0.109,0.2450031,224.7734862
GCAM_History_Bio,Canada,SugarCrop,2009,0.3572351,0.109,0.2482351,227.7386239
GCAM_Hist_Forecast,China,SugarCrop,2009,20.64160518,21.73095,-1.089344823,-5.012872531
GCAM_Hist_Forecast_Bio,China,SugarCrop,2009,20.62147627,21.73095,-1.109473727,-5.105500343
GCAM_History,China,SugarCrop,2009,27.32971258,21.73095,5.598762577,25.76400285
GCAM_History_Bio,China,SugarCrop,2009,27.42603999,21.73095,5.695089989,26.20727575
GCAM_Hist_Forecast,Eastern Europe,SugarCrop,2009,11.93958411,3.90025,8.039334106,206.1235589
GCAM_Hist_Forecast_Bio,Eastern Europe,SugarCrop,2009,11.82865534,3.90025,7.928405339,203.2794139
GCAM_History,Eastern Europe,SugarCrop,2009,19.8487346,3.90025,15.9484846,408.9092904
GCAM_History_Bio,Eastern Europe,SugarCrop,2009,19.64332249,3.90025,15.74307249,403.6426509
GCAM_Hist_Forecast,Former Soviet Union,SugarCrop,2009,41.0186251,12.60611,28.4125151,225.3868568
GCAM_Hist_Forecast_Bio,Former Soviet Union,SugarCrop,2009,41.1763176,12.60611,28.5702076,226.637778
GCAM_History,Former Soviet Union,SugarCrop,2009,36.8832918,12.60611,24.2771818,192.5826587
GCAM_History_Bio,Former Soviet Union,SugarCrop,2009,37.1011961,12.60611,24.4950861,194.3112197
GCAM_Hist_Forecast,India,SugarCrop,2009,41.80159532,44.2,-2.398404676,-5.426254924
GCAM_Hist_Forecast_Bio,India,SugarCrop,2009,41.88722602,44.2,-2.312773984,-5.232520325
GCAM_History,India,SugarCrop,2009,24.02682557,44.2,-20.17317443,-45.64066614
GCAM_History_Bio,India,SugarCrop,2009,24.1300367,44.2,-20.0699633,-45.40715679
GCAM_Hist_Forecast,Japan,SugarCrop,2009,1.333142554,0.875,0.458142554,52.35914899
GCAM_Hist_Forecast_Bio,Japan,SugarCrop,2009,1.340808711,0.875,0.465808711,53.2352812
GCAM_History,Japan,SugarCrop,2009,0.917132197,0.875,0.042132197,4.815108203
GCAM_History_Bio,Japan,SugarCrop,2009,0.924259233,0.875,0.049259233,5.629626634
GCAM_Hist_Forecast,Korea,SugarCrop,2009,0,0,0,NA
GCAM_Hist_Forecast_Bio,Korea,SugarCrop,2009,0,0,0,NA
GCAM_History,Korea,SugarCrop,2009,0,0,0,NA
GCAM_History_Bio,Korea,SugarCrop,2009,0,0,0,NA
GCAM_Hist_Forecast,Latin America,SugarCrop,2009,91.27809004,117.76557,-26.48747996,-22.49170107
GCAM_Hist_Forecast_Bio,Latin America,SugarCrop,2009,91.2473281,117.76557,-26.5182419,-22.5178224
GCAM_History,Latin America,SugarCrop,2009,86.30633577,117.76557,-31.45923423,-26.71343945
GCAM_History_Bio,Latin America,SugarCrop,2009,86.1716688,117.76557,-31.5939012,-26.82779118
GCAM_Hist_Forecast,Middle East,SugarCrop,2009,2.534214248,1.34645,1.187764248,88.21450841
GCAM_Hist_Forecast_Bio,Middle East,SugarCrop,2009,2.549191609,1.34645,1.202741609,89.32686758
GCAM_History,Middle East,SugarCrop,2009,2.715282966,1.34645,1.368832966,101.6623689
GCAM_History_Bio,Middle East,SugarCrop,2009,2.735068527,1.34645,1.388618527,103.1318302
GCAM_Hist_Forecast,Southeast Asia,SugarCrop,2009,28.23277986,33.79244,-5.559660139,-16.45237852
GCAM_Hist_Forecast_Bio,Southeast Asia,SugarCrop,2009,28.22848919,33.79244,-5.563950809,-16.46507565
GCAM_History,Southeast Asia,SugarCrop,2009,25.51690835,33.79244,-8.275531654,-24.48929895
GCAM_History_Bio,Southeast Asia,SugarCrop,2009,25.45831311,33.79244,-8.33412689,-24.66269642
GCAM_Hist_Forecast,USA,SugarCrop,2009,8.681863385,8.18449,0.497373385,6.077023556
GCAM_Hist_Forecast_Bio,USA,SugarCrop,2009,8.643872116,8.18449,0.459382116,5.612837401
GCAM_History,USA,SugarCrop,2009,9.047956804,8.18449,0.863466804,10.55003799
GCAM_History_Bio,USA,SugarCrop,2009,9.02930648,8.18449,0.84481648,10.322164
GCAM_Hist_Forecast,Western Europe,SugarCrop,2009,33.05682332,16.24974,16.80708332,103.4298599
GCAM_Hist_Forecast_Bio,Western Europe,SugarCrop,2009,33.02002265,16.24974,16.77028265,103.2033907
GCAM_History,Western Europe,SugarCrop,2009,34.55709168,16.24974,18.30735168,112.6624283
GCAM_History_Bio,Western Europe,SugarCrop,2009,34.61537739,16.24974,18.36563739,113.0211153
GCAM_Hist_Forecast,Africa,Wheat,2009,74.75700773,99.9175,-25.16049227,-25.18126682
GCAM_Hist_Forecast_Bio,Africa,Wheat,2009,74.910313,99.9175,-25.007187,-25.02783496
GCAM_History,Africa,Wheat,2009,116.8267261,99.9175,16.90922606,16.92318769
GCAM_History_Bio,Africa,Wheat,2009,116.9323472,99.9175,17.01484716,17.028896
GCAM_Hist_Forecast,Australia_NZ,Wheat,2009,59.66607028,138.41885,-78.75277972,-56.89454848
GCAM_Hist_Forecast_Bio,Australia_NZ,Wheat,2009,60.29715878,138.41885,-78.12169122,-56.43862178
GCAM_History,Australia_NZ,Wheat,2009,54.73013239,138.41885,-83.68871761,-60.46049192
GCAM_History_Bio,Australia_NZ,Wheat,2009,55.19939129,138.41885,-83.21945871,-60.12147819
GCAM_Hist_Forecast,Canada,Wheat,2009,105.0548904,96.382,8.67289037,8.998454452
GCAM_Hist_Forecast_Bio,Canada,Wheat,2009,105.779375,96.382,9.39737496,9.750134838
GCAM_History,Canada,Wheat,2009,126.9740727,96.382,30.59207269,31.74044188
GCAM_History_Bio,Canada,Wheat,2009,127.6542446,96.382,31.27224458,32.44614615
GCAM_Hist_Forecast,China,Wheat,2009,302.0989736,246.14689,55.95208355,22.73117631
GCAM_Hist_Forecast_Bio,China,Wheat,2009,301.0549789,246.14689,54.90808894,22.30704152
GCAM_History,China,Wheat,2009,366.4478338,246.14689,120.3009438,48.87363958
GCAM_History_Bio,China,Wheat,2009,366.4114054,246.14689,120.2645154,48.85884011
GCAM_Hist_Forecast,Eastern Europe,Wheat,2009,86.55265865,91.13558,-4.582921354,-5.028685123
GCAM_Hist_Forecast_Bio,Eastern Europe,Wheat,2009,85.92538799,91.13558,-5.210192008,-5.716968069
GCAM_History,Eastern Europe,Wheat,2009,51.43104019,91.13558,-39.70453981,-43.5664532
GCAM_History_Bio,Eastern Europe,Wheat,2009,50.81979994,91.13558,-40.31578006,-44.23714653
GCAM_Hist_Forecast,Former Soviet Union,Wheat,2009,401.788618,535.15712,-133.368502,-24.921373
GCAM_Hist_Forecast_Bio,Former Soviet Union,Wheat,2009,404.319176,535.15712,-130.837944,-24.44851037
GCAM_History,Former Soviet Union,Wheat,2009,348.758942,535.15712,-186.398178,-34.83055182
GCAM_History_Bio,Former Soviet Union,Wheat,2009,350.461066,535.15712,-184.696054,-34.51249121
GCAM_Hist_Forecast,India,Wheat,2009,224.7984589,277.5,-52.70154112,-18.99154635
GCAM_Hist_Forecast_Bio,India,Wheat,2009,225.5062811,277.5,-51.99371888,-18.73647527
GCAM_History,India,Wheat,2009,251.6046701,277.5,-25.89532988,-9.331650407
GCAM_History_Bio,India,Wheat,2009,252.0856977,277.5,-25.4143023,-9.158307136
GCAM_Hist_Forecast,Japan,Wheat,2009,1.814984257,2.083,-0.268015743,-12.86681436
GCAM_Hist_Forecast_Bio,Japan,Wheat,2009,1.833969224,2.083,-0.249030776,-11.9553901
GCAM_History,Japan,Wheat,2009,1.365703286,2.083,-0.717296714,-34.43575197
GCAM_History_Bio,Japan,Wheat,2009,1.37720236,2.083,-0.70579764,-33.88370811
GCAM_Hist_Forecast,Korea,Wheat,2009,0.002697057,0.05067,-0.047972943,-94.67721084
GCAM_Hist_Forecast_Bio,Korea,Wheat,2009,0.002719462,0.05067,-0.047950538,-94.63299294
GCAM_History,Korea,Wheat,2009,0.003237581,0.05067,-0.047432419,-93.61045836
GCAM_History_Bio,Korea,Wheat,2009,0.003259163,0.05067,-0.047410837,-93.56786478
GCAM_Hist_Forecast,Latin America,Wheat,2009,62.53978361,82.72113,-20.18134639,-24.39684562
GCAM_Hist_Forecast_Bio,Latin America,Wheat,2009,62.93734982,82.72113,-19.78378018,-23.91623541
GCAM_History,Latin America,Wheat,2009,98.54031237,82.72113,15.81918237,19.12350855
GCAM_History_Bio,Latin America,Wheat,2009,98.59897896,82.72113,15.87784896,19.19442947
GCAM_Hist_Forecast,Middle East,Wheat,2009,91.67106217,98.13629,-6.465227835,-6.588009221
GCAM_Hist_Forecast_Bio,Middle East,Wheat,2009,92.37123531,98.13629,-5.765054691,-5.874539063
GCAM_History,Middle East,Wheat,2009,101.9660119,98.13629,3.829721918,3.902452312
GCAM_History_Bio,Middle East,Wheat,2009,102.5411983,98.13629,4.404908305,4.488562085
GCAM_Hist_Forecast,Southeast Asia,Wheat,2009,92.09636522,128.09752,-36.00115478,-28.10449006
GCAM_Hist_Forecast_Bio,Southeast Asia,Wheat,2009,92.53699759,128.09752,-35.56052241,-27.76050809
GCAM_History,Southeast Asia,Wheat,2009,117.9189215,128.09752,-10.17859845,-7.945976202
GCAM_History_Bio,Southeast Asia,Wheat,2009,118.0374285,128.09752,-10.06009149,-7.853463119
GCAM_Hist_Forecast,USA,Wheat,2009,190.3388451,201.912,-11.57315492,-5.731781629
GCAM_Hist_Forecast_Bio,USA,Wheat,2009,190.2168973,201.912,-11.69510266,-5.792178109
GCAM_History,USA,Wheat,2009,203.0794454,201.912,1.167445369,0.578195139
GCAM_History_Bio,USA,Wheat,2009,202.7171544,201.912,0.805154387,0.398765
GCAM_Hist_Forecast,Western Europe,Wheat,2009,254.0623009,248.08113,5.981170937,2.410973756
GCAM_Hist_Forecast_Bio,Western Europe,Wheat,2009,254.8294985,248.08113,6.748368487,2.720226438
GCAM_History,Western Europe,Wheat,2009,249.1761126,248.08113,1.094982594,0.441380847
GCAM_History_Bio,Western Europe,Wheat,2009,249.6886486,248.08113,1.6075186,0.647981005
GCAM_Hist_Forecast,Africa,Corn,2010,211.8620976,313.70066,-101.8385624,-32.46361114
GCAM_Hist_Forecast_Bio,Africa,Corn,2010,251.4145748,313.70066,-62.28608517,-19.85526112
GCAM_History,Africa,Corn,2010,211.1415578,313.70066,-102.5591022,-32.69330138
GCAM_History_Bio,Africa,Corn,2010,247.6524452,313.70066,-66.04821478,-21.05453485
GCAM_Hist_Forecast,Australia_NZ,Corn,2010,0.785491843,0.85658,-0.071088157,-8.299068067
GCAM_Hist_Forecast_Bio,Australia_NZ,Corn,2010,0.963406782,0.85658,0.106826782,12.47131408
GCAM_History,Australia_NZ,Corn,2010,0.487992086,0.85658,-0.368587914,-43.03017983
GCAM_History_Bio,Australia_NZ,Corn,2010,0.588742918,0.85658,-0.267837082,-31.26819237
GCAM_Hist_Forecast,Canada,Corn,2010,8.090549144,12.21751,-4.126960856,-33.77906673
GCAM_Hist_Forecast_Bio,Canada,Corn,2010,9.624750304,12.21751,-2.592759696,-21.22167034
GCAM_History,Canada,Corn,2010,9.129221119,12.21751,-3.088288881,-25.27756377
GCAM_History_Bio,Canada,Corn,2010,10.71330344,12.21751,-1.50420656,-12.31189138
GCAM_Hist_Forecast,China,Corn,2010,233.9002375,344.8428,-110.9425625,-32.17192371
GCAM_Hist_Forecast_Bio,China,Corn,2010,277.3546686,344.8428,-67.48813142,-19.57069465
GCAM_History,China,Corn,2010,135.6472565,344.8428,-209.1955435,-60.66403111
GCAM_History_Bio,China,Corn,2010,159.7374871,344.8428,-185.1053129,-53.67817246
GCAM_Hist_Forecast,Eastern Europe,Corn,2010,66.72840406,60.91857,5.809834063,9.537049316
GCAM_Hist_Forecast_Bio,Eastern Europe,Corn,2010,78.21226227,60.91857,17.29369227,28.38821113
GCAM_History,Eastern Europe,Corn,2010,89.5249665,60.91857,28.6063965,46.95841761
GCAM_History_Bio,Eastern Europe,Corn,2010,103.1897166,60.91857,42.27114657,69.38959101
GCAM_Hist_Forecast,Former Soviet Union,Corn,2010,30.474268,45.74081,-15.266542,-33.37619513
GCAM_Hist_Forecast_Bio,Former Soviet Union,Corn,2010,35.952513,45.74081,-9.788297,-21.39948331
GCAM_History,Former Soviet Union,Corn,2010,24.994851,45.74081,-20.745959,-45.35546922
GCAM_History_Bio,Former Soviet Union,Corn,2010,29.131918,45.74081,-16.608892,-36.31088299
GCAM_Hist_Forecast,India,Corn,2010,48.27711863,71.8,-23.52288137,-32.76167321
GCAM_Hist_Forecast_Bio,India,Corn,2010,56.95967396,71.8,-14.84032604,-20.66897777
GCAM_History,India,Corn,2010,42.44181791,71.8,-29.35818209,-40.88883299
GCAM_History_Bio,India,Corn,2010,49.45225256,71.8,-22.34774744,-31.12499644
GCAM_Hist_Forecast,Japan,Corn,2010,0.335481461,0.2527,0.082781461,32.75878942
GCAM_Hist_Forecast_Bio,Japan,Corn,2010,0.412032019,0.2527,0.159332019,63.05184775
GCAM_History,Japan,Corn,2010,0.146563832,0.2527,-0.106136168,-42.00085792
GCAM_History_Bio,Japan,Corn,2010,0.177809565,0.2527,-0.074890435,-29.63610403
GCAM_Hist_Forecast,Korea,Corn,2010,0.305595313,0.15528,0.150315313,96.80275212
GCAM_Hist_Forecast_Bio,Korea,Corn,2010,0.3688091,0.15528,0.2135291,137.5123003
GCAM_History,Korea,Corn,2010,0.129471679,0.15528,-0.025808321,-16.62050543
GCAM_History_Bio,Korea,Corn,2010,0.154482584,0.15528,-0.000797416,-0.513534211
GCAM_Hist_Forecast,Latin America,Corn,2010,213.9722041,287.611813,-73.63960894,-25.60381932
GCAM_Hist_Forecast_Bio,Latin America,Corn,2010,264.7278703,287.611813,-22.8839427,-7.956537827
GCAM_History,Latin America,Corn,2010,359.4375028,287.611813,71.82568978,24.9731362
GCAM_History_Bio,Latin America,Corn,2010,437.5279071,287.611813,149.9160941,52.12445643
GCAM_Hist_Forecast,Middle East,Corn,2010,2.958460089,4.79925,-1.840789911,-38.3557829
GCAM_Hist_Forecast_Bio,Middle East,Corn,2010,3.414328374,4.79925,-1.384921626,-28.85704278
GCAM_History,Middle East,Corn,2010,2.570055061,4.79925,-2.229194939,-46.44881885
GCAM_History_Bio,Middle East,Corn,2010,2.927728706,4.79925,-1.871521294,-38.99612011
GCAM_Hist_Forecast,Southeast Asia,Corn,2010,81.11455342,108.15438,-27.03982658,-25.00113872
GCAM_Hist_Forecast_Bio,Southeast Asia,Corn,2010,101.4100345,108.15438,-6.744345537,-6.235850584
GCAM_History,Southeast Asia,Corn,2010,138.3727825,108.15438,30.21840252,27.94006356
GCAM_History_Bio,Southeast Asia,Corn,2010,170.8844822,108.15438,62.73010215,58.0005194
GCAM_Hist_Forecast,USA,Corn,2010,249.6700923,331.98279,-82.31269765,-24.79426649
GCAM_Hist_Forecast_Bio,USA,Corn,2010,292.8532717,331.98279,-39.12951826,-11.78661046
GCAM_History,USA,Corn,2010,208.9703179,331.98279,-123.0124721,-37.05387021
GCAM_History_Bio,USA,Corn,2010,242.9151931,331.98279,-89.06759686,-26.82898016
GCAM_Hist_Forecast,Western Europe,Corn,2010,52.44358237,45.49483,6.948752366,15.27371872
GCAM_Hist_Forecast_Bio,Western Europe,Corn,2010,63.14613523,45.49483,17.65130523,38.79848596
GCAM_History,Western Europe,Corn,2010,36.85067871,45.49483,-8.644151288,-19.00029363
GCAM_History_Bio,Western Europe,Corn,2010,43.91104428,45.49483,-1.583785723,-3.481243305
GCAM_Hist_Forecast,Africa,MiscCrop,2010,331.8110735,515.2575814,-183.4465079,-35.60287409
GCAM_Hist_Forecast_Bio,Africa,MiscCrop,2010,332.3939602,515.2575814,-182.8636212,-35.48974878
GCAM_History,Africa,MiscCrop,2010,213.2987539,515.2575814,-301.9588275,-58.60347103
GCAM_History_Bio,Africa,MiscCrop,2010,213.3916438,515.2575814,-301.8659376,-58.58544319
GCAM_Hist_Forecast,Australia_NZ,MiscCrop,2010,0,22.34716,-22.34716,-100
GCAM_Hist_Forecast_Bio,Australia_NZ,MiscCrop,2010,0,22.34716,-22.34716,-100
GCAM_History,Australia_NZ,MiscCrop,2010,10.82838347,22.34716,-11.51877653,-51.54469978
GCAM_History_Bio,Australia_NZ,MiscCrop,2010,10.91116965,22.34716,-11.43599035,-51.17424474
GCAM_Hist_Forecast,Canada,MiscCrop,2010,4.45504867,30.38796,-25.93291133,-85.33942828
GCAM_Hist_Forecast_Bio,Canada,MiscCrop,2010,4.47071164,30.38796,-25.91724836,-85.28788494
GCAM_History,Canada,MiscCrop,2010,1.22750495,30.38796,-29.16045505,-95.96055494
GCAM_History_Bio,Canada,MiscCrop,2010,1.22998467,30.38796,-29.15797533,-95.95239473
GCAM_Hist_Forecast,China,MiscCrop,2010,227.9584999,446.582164,-218.6236641,-48.95485797
GCAM_Hist_Forecast_Bio,China,MiscCrop,2010,227.2081068,446.582164,-219.3740572,-49.1228882
GCAM_History,China,MiscCrop,2010,262.5152527,446.582164,-184.0669113,-41.2168076
GCAM_History_Bio,China,MiscCrop,2010,262.637082,446.582164,-183.945082,-41.18952721
GCAM_Hist_Forecast,Eastern Europe,MiscCrop,2010,56.43183064,32.94919,23.48264064,71.26925014
GCAM_Hist_Forecast_Bio,Eastern Europe,MiscCrop,2010,55.74662954,32.94919,22.79743954,69.18968125
GCAM_History,Eastern Europe,MiscCrop,2010,30.41464686,32.94919,-2.534543143,-7.692277543
GCAM_History_Bio,Eastern Europe,MiscCrop,2010,29.89677459,32.94919,-3.052415414,-9.264007443
GCAM_Hist_Forecast,Former Soviet Union,MiscCrop,2010,115.254212,60.63688,54.617332,90.07279398
GCAM_Hist_Forecast_Bio,Former Soviet Union,MiscCrop,2010,115.702488,60.63688,55.065608,90.81207344
GCAM_History,Former Soviet Union,MiscCrop,2010,143.486535,60.63688,82.849655,136.6324504
GCAM_History_Bio,Former Soviet Union,MiscCrop,2010,143.987159,60.63688,83.350279,137.4580602
GCAM_Hist_Forecast,India,MiscCrop,2010,378.0702684,450.9267,-72.85643159,-16.15704539
GCAM_Hist_Forecast_Bio,India,MiscCrop,2010,378.6810713,450.9267,-72.24562872,-16.02159036
GCAM_History,India,MiscCrop,2010,357.1702607,450.9267,-93.75643931,-20.79194674
GCAM_History_Bio,India,MiscCrop,2010,357.328562,450.9267,-93.59813804,-20.75684098
GCAM_Hist_Forecast,Japan,MiscCrop,2010,10.41079961,6.96,3.450799606,49.58045411
GCAM_Hist_Forecast_Bio,Japan,MiscCrop,2010,10.50469138,6.96,3.544691383,50.92947389
GCAM_History,Japan,MiscCrop,2010,5.16265558,6.96,-1.79734442,-25.82391408
GCAM_History_Bio,Japan,MiscCrop,2010,5.203715641,6.96,-1.756284359,-25.23397068
GCAM_Hist_Forecast,Korea,MiscCrop,2010,7.918152659,5.10347,2.814682659,55.15233085
GCAM_Hist_Forecast_Bio,Korea,MiscCrop,2010,7.965162832,5.10347,2.861692832,56.07347221
GCAM_History,Korea,MiscCrop,2010,4.860280882,5.10347,-0.243189118,-4.765171886
GCAM_History_Bio,Korea,MiscCrop,2010,4.886994399,5.10347,-0.216475601,-4.241733586
GCAM_Hist_Forecast,Latin America,MiscCrop,2010,253.3196637,263.8223068,-10.5026431,-3.980953401
GCAM_Hist_Forecast_Bio,Latin America,MiscCrop,2010,253.9676282,263.8223068,-9.854678569,-3.73534698
GCAM_History,Latin America,MiscCrop,2010,207.9888367,263.8223068,-55.83347011,-21.1632863
GCAM_History_Bio,Latin America,MiscCrop,2010,207.2267021,263.8223068,-56.59560471,-21.45216809
GCAM_Hist_Forecast,Middle East,MiscCrop,2010,51.02118738,55.45438,-4.433192616,-7.994305618
GCAM_Hist_Forecast_Bio,Middle East,MiscCrop,2010,51.29413956,55.45438,-4.160240443,-7.502095314
GCAM_History,Middle East,MiscCrop,2010,29.79428524,55.45438,-25.66009476,-46.27244008
GCAM_History_Bio,Middle East,MiscCrop,2010,29.9030308,55.45438,-25.5513492,-46.07634095
GCAM_Hist_Forecast,Southeast Asia,MiscCrop,2010,135.8004994,229.3037381,-93.50323867,-40.77702328
GCAM_Hist_Forecast_Bio,Southeast Asia,MiscCrop,2010,136.1986168,229.3037381,-93.1051213,-40.60340319
GCAM_History,Southeast Asia,MiscCrop,2010,83.59897785,229.3037381,-145.7047603,-63.5422525
GCAM_History_Bio,Southeast Asia,MiscCrop,2010,83.40454319,229.3037381,-145.8991949,-63.627046
GCAM_Hist_Forecast,USA,MiscCrop,2010,38.69291436,41.64364,-2.95072564,-7.085657354
GCAM_Hist_Forecast_Bio,USA,MiscCrop,2010,38.42248956,41.64364,-3.221150445,-7.735035757
GCAM_History,USA,MiscCrop,2010,21.17485735,41.64364,-20.46878265,-49.15224186
GCAM_History_Bio,USA,MiscCrop,2010,21.06090407,41.64364,-20.58273593,-49.42588096
GCAM_Hist_Forecast,Western Europe,MiscCrop,2010,165.3064761,126.03973,39.2667461,31.15426072
GCAM_Hist_Forecast_Bio,Western Europe,MiscCrop,2010,165.4002169,126.03973,39.36048695,31.22863477
GCAM_History,Western Europe,MiscCrop,2010,120.6182567,126.03973,-5.421473324,-4.3014003
GCAM_History_Bio,Western Europe,MiscCrop,2010,120.7009385,126.03973,-5.338791484,-4.235800477
GCAM_Hist_Forecast,Africa,OilCrop,2010,116.9714982,224.746883,-107.7753848,-47.95411772
GCAM_Hist_Forecast_Bio,Africa,OilCrop,2010,117.9527229,224.746883,-106.7941601,-47.5175267
GCAM_History,Africa,OilCrop,2010,111.8088049,224.746883,-112.9380781,-50.25123225
GCAM_History_Bio,Africa,OilCrop,2010,112.6711799,224.746883,-112.0757031,-49.86752279
GCAM_Hist_Forecast,Australia_NZ,OilCrop,2010,5.245123528,18.46,-13.21487647,-71.58654644
GCAM_Hist_Forecast_Bio,Australia_NZ,OilCrop,2010,5.337250062,18.46,-13.12274994,-71.08748612
GCAM_History,Australia_NZ,OilCrop,2010,2.884153714,18.46,-15.57584629,-84.37619873
